ts,o,h,l,close,vol,dt
1698278400000,1.15,1.217,1.085,1.198,15535.7,2023-10-26 00:00:00+00:00
1698364800000,1.187,1.257,1.16,1.222,23548.1,2023-10-27 00:00:00+00:00
1698451200000,1.222,1.259,1.197,1.214,12899.5,2023-10-28 00:00:00+00:00
1698537600000,1.225,1.272,1.145,1.266,26210.1,2023-10-29 00:00:00+00:00
1698624000000,1.275,1.339,1.149,1.322,26833.5,2023-10-30 00:00:00+00:00
1698710400000,1.325,1.335,1.15,1.332,16420.8,2023-10-31 00:00:00+00:00
1698796800000,1.336,1.566,1.185,1.527,22914.8,2023-11-01 00:00:00+00:00
1698883200000,1.513,1.564,1.418,1.52,32109.6,2023-11-02 00:00:00+00:00
1698969600000,1.518,1.571,1.462,1.472,17544.2,2023-11-03 00:00:00+00:00
1699056000000,1.471,1.533,1.376,1.526,15823.1,2023-11-04 00:00:00+00:00
1699142400000,1.513,1.7,1.5,1.635,16208.5,2023-11-05 00:00:00+00:00
1699228800000,1.65,1.677,1.557,1.586,57784.8,2023-11-06 00:00:00+00:00
1699315200000,1.572,1.572,1.413,1.45,64864.2,2023-11-07 00:00:00+00:00
1699401600000,1.445,1.492,1.418,1.485,11582.8,2023-11-08 00:00:00+00:00
1699488000000,1.462,1.568,1.376,1.435,98944.9,2023-11-09 00:00:00+00:00
1699574400000,1.439,1.58,1.18,1.55,93406.6,2023-11-10 00:00:00+00:00
1699660800000,1.557,1.628,1.47,1.601,17620.5,2023-11-11 00:00:00+00:00
1699747200000,1.604,1.799,1.531,1.692,117125.4,2023-11-12 00:00:00+00:00
1699833600000,1.695,1.747,1.594,1.594,104552.1,2023-11-13 00:00:00+00:00
1699920000000,1.588,1.62,1.46,1.544,18050.1,2023-11-14 00:00:00+00:00
1700006400000,1.538,1.733,1.538,1.712,19319.7,2023-11-15 00:00:00+00:00
1700092800000,1.709,1.861,1.653,1.728,25893.5,2023-11-16 00:00:00+00:00
1700179200000,1.697,1.947,1.697,1.864,29775.7,2023-11-17 00:00:00+00:00
1700265600000,1.885,1.888,1.68,1.772,12584.7,2023-11-18 00:00:00+00:00
1700352000000,1.768,2.046,1.717,1.997,34217.7,2023-11-19 00:00:00+00:00
1700438400000,2.0,2.184,1.921,1.999,73378.3,2023-11-20 00:00:00+00:00
1700524800000,1.996,2.027,1.73,1.803,31774.1,2023-11-21 00:00:00+00:00
1700611200000,1.803,1.907,1.749,1.824,25438.6,2023-11-22 00:00:00+00:00
1700697600000,1.824,1.863,1.77,1.806,12426.4,2023-11-23 00:00:00+00:00
1700784000000,1.797,1.912,1.779,1.822,20004.5,2023-11-24 00:00:00+00:00
1700870400000,1.819,1.915,1.819,1.883,11548.6,2023-11-25 00:00:00+00:00
1700956800000,1.88,1.914,1.789,1.826,10533.6,2023-11-26 00:00:00+00:00
1701043200000,1.829,1.831,1.733,1.775,9274.6,2023-11-27 00:00:00+00:00
1701129600000,1.789,1.82,1.731,1.81,8176.4,2023-11-28 00:00:00+00:00
1701216000000,1.82,1.888,1.765,1.802,6395.4,2023-11-29 00:00:00+00:00
1701302400000,1.795,1.884,1.79,1.882,8907.8,2023-11-30 00:00:00+00:00
1701388800000,1.875,1.905,1.802,1.905,11875.1,2023-12-01 00:00:00+00:00
1701475200000,1.907,2.031,1.731,2.031,13828.5,2023-12-02 00:00:00+00:00
1701561600000,2.007,2.029,1.952,1.968,11194.8,2023-12-03 00:00:00+00:00
1701648000000,1.991,2.19,1.953,2.141,51554.1,2023-12-04 00:00:00+00:00
1701734400000,2.146,2.324,2.01,2.239,47419.5,2023-12-05 00:00:00+00:00
1701820800000,2.273,2.387,2.24,2.286,20082.2,2023-12-06 00:00:00+00:00
1701907200000,2.284,2.372,2.207,2.255,22421.8,2023-12-07 00:00:00+00:00
1701993600000,2.255,2.38,2.193,2.38,48543.5,2023-12-08 00:00:00+00:00
1702080000000,2.38,2.589,2.338,2.427,29126.6,2023-12-09 00:00:00+00:00
1702166400000,2.435,2.589,2.384,2.517,13936.5,2023-12-10 00:00:00+00:00
1702252800000,2.532,2.826,2.181,2.248,33629.1,2023-12-11 00:00:00+00:00
1702339200000,2.252,2.467,2.193,2.299,29105.3,2023-12-12 00:00:00+00:00
1702425600000,2.299,2.342,2.104,2.322,23361.3,2023-12-13 00:00:00+00:00
1702512000000,2.342,2.356,2.207,2.312,24843.7,2023-12-14 00:00:00+00:00
1702598400000,2.324,2.328,2.188,2.188,20389.6,2023-12-15 00:00:00+00:00
1702684800000,2.205,2.446,2.162,2.387,32020.1,2023-12-16 00:00:00+00:00
1702771200000,2.397,2.479,2.268,2.268,37018.6,2023-12-17 00:00:00+00:00
1702857600000,2.26,2.315,2.076,2.29,32326.0,2023-12-18 00:00:00+00:00
1702944000000,2.29,2.498,2.247,2.441,36805.4,2023-12-19 00:00:00+00:00
1703030400000,2.459,3.05,2.454,2.84,77416.2,2023-12-20 00:00:00+00:00
1703116800000,2.846,3.617,2.78,3.535,88864.9,2023-12-21 00:00:00+00:00
1703203200000,3.542,3.797,3.28,3.357,62752.6,2023-12-22 00:00:00+00:00
1703289600000,3.349,3.97,3.209,3.9,43896.8,2023-12-23 00:00:00+00:00
1703376000000,3.91,4.099,3.581,3.791,53476.3,2023-12-24 00:00:00+00:00
1703462400000,3.784,4.367,3.727,4.278,77224.5,2023-12-25 00:00:00+00:00
1703548800000,4.259,4.628,3.863,4.299,59499.8,2023-12-26 00:00:00+00:00
1703635200000,4.324,4.399,3.992,4.071,37488.4,2023-12-27 00:00:00+00:00
1703721600000,4.058,4.316,3.733,3.784,41740.7,2023-12-28 00:00:00+00:00
1703808000000,3.765,3.965,3.572,3.624,78034.9,2023-12-29 00:00:00+00:00
1703894400000,3.62,3.772,3.543,3.674,69963.3,2023-12-30 00:00:00+00:00
1703980800000,3.678,3.88,3.55,3.645,37478.7,2023-12-31 00:00:00+00:00
1704067200000,3.697,3.819,3.583,3.799,102367.5,2024-01-01 00:00:00+00:00
1704153600000,3.781,4.325,3.76,3.916,57436.2,2024-01-02 00:00:00+00:00
1704240000000,3.926,4.086,3.205,3.779,105156.1,2024-01-03 00:00:00+00:00
1704326400000,3.75,4.045,3.573,3.918,34927.0,2024-01-04 00:00:00+00:00
1704412800000,3.934,3.934,3.458,3.545,29228.8,2024-01-05 00:00:00+00:00
1704499200000,3.545,3.702,3.174,3.489,82663.1,2024-01-06 00:00:00+00:00
1704585600000,3.472,3.534,3.154,3.21,18195.2,2024-01-07 00:00:00+00:00
1704672000000,3.217,3.475,2.925,3.402,35113.9,2024-01-08 00:00:00+00:00
1704758400000,3.406,3.541,3.037,3.206,26469.9,2024-01-09 00:00:00+00:00
1704844800000,3.226,3.675,3.1,3.6,23802.6,2024-01-10 00:00:00+00:00
1704931200000,3.609,3.823,3.511,3.616,66910.9,2024-01-11 00:00:00+00:00
1705017600000,3.614,3.675,3.308,3.445,25436.3,2024-01-12 00:00:00+00:00
1705104000000,3.465,3.501,3.302,3.397,6674.1,2024-01-13 00:00:00+00:00
1705190400000,3.384,3.515,3.291,3.324,22021.2,2024-01-14 00:00:00+00:00
1705276800000,3.325,3.414,3.245,3.306,11278.6,2024-01-15 00:00:00+00:00
1705363200000,3.319,3.342,3.177,3.238,5805.9,2024-01-16 00:00:00+00:00
1705449600000,3.251,3.363,3.159,3.278,11825.3,2024-01-17 00:00:00+00:00
1705536000000,3.293,3.376,3.003,3.079,19160.3,2024-01-18 00:00:00+00:00
1705622400000,3.076,3.078,2.808,3.003,14885.7,2024-01-19 00:00:00+00:00
1705708800000,3.005,3.005,2.877,2.964,15245.9,2024-01-20 00:00:00+00:00
